date,crop_type,region,market_name,price_per_kg,currency,source
2023-12-11,pepper,Bogoso,Bogoso Junction Market,9.84,GHS,WFP-GIEWS-Ghana
2023-12-18,pepper,Bogoso,Bogoso Junction Market,10.14,GHS,WFP-GIEWS-Ghana
2023-12-25,pepper,Bogoso,Bogoso Junction Market,10.01,GHS,WFP-GIEWS-Ghana
2024-01-01,pepper,Bogoso,Bogoso Junction Market,13.29,GHS,WFP-GIEWS-Ghana
2024-01-08,pepper,Bogoso,Bogoso Junction Market,13.59,GHS,WFP-GIEWS-Ghana
2024-01-15,pepper,Bogoso,Bogoso Junction Market,12.41,GHS,WFP-GIEWS-Ghana
2024-01-22,pepper,Bogoso,Bogoso Junction Market,12.54,GHS,WFP-GIEWS-Ghana
2024-01-29,pepper,Bogoso,Bogoso Junction Market,12.18,GHS,WFP-GIEWS-Ghana
2024-02-05,pepper,Bogoso,Bogoso Junction Market,14.06,GHS,WFP-GIEWS-Ghana
2024-02-12,pepper,Bogoso,Bogoso Junction Market,13.16,GHS,WFP-GIEWS-Ghana
2024-02-19,pepper,Bogoso,Bogoso Junction Market,13.25,GHS,WFP-GIEWS-Ghana
2024-02-26,pepper,Bogoso,Bogoso Junction Market,12.3,GHS,WFP-GIEWS-Ghana
2024-03-04,pepper,Bogoso,Bogoso Junction Market,11.15,GHS,WFP-GIEWS-Ghana
2024-03-11,pepper,Bogoso,Bogoso Junction Market,11.37,GHS,WFP-GIEWS-Ghana
2024-03-18,pepper,Bogoso,Bogoso Junction Market,11.03,GHS,WFP-GIEWS-Ghana
2024-03-25,pepper,Bogoso,Bogoso Junction Market,11.63,GHS,WFP-GIEWS-Ghana
2024-04-01,pepper,Bogoso,Bogoso Junction Market,12.26,GHS,WFP-GIEWS-Ghana
2024-04-08,pepper,Bogoso,Bogoso Junction Market,10.79,GHS,WFP-GIEWS-Ghana
2024-04-15,pepper,Bogoso,Bogoso Junction Market,10.76,GHS,WFP-GIEWS-Ghana
2024-04-22,pepper,Bogoso,Bogoso Junction Market,10.82,GHS,WFP-GIEWS-Ghana
2024-04-29,pepper,Bogoso,Bogoso Junction Market,11.94,GHS,WFP-GIEWS-Ghana
2024-05-06,pepper,Bogoso,Bogoso Junction Market,11.76,GHS,WFP-GIEWS-Ghana
2024-05-13,pepper,Bogoso,Bogoso Junction Market,11.23,GHS,WFP-GIEWS-Ghana
2024-05-20,pepper,Bogoso,Bogoso Junction Market,11.31,GHS,WFP-GIEWS-Ghana
2024-05-27,pepper,Bogoso,Bogoso Junction Market,10.92,GHS,WFP-GIEWS-Ghana
2024-06-03,pepper,Bogoso,Bogoso Junction Market,12.79,GHS,WFP-GIEWS-Ghana
2024-06-10,pepper,Bogoso,Bogoso Junction Market,12.16,GHS,WFP-GIEWS-Ghana
2024-06-17,pepper,Bogoso,Bogoso Junction Market,12.22,GHS,WFP-GIEWS-Ghana
2024-06-24,pepper,Bogoso,Bogoso Junction Market,12.65,GHS,WFP-GIEWS-Ghana
2024-07-01,pepper,Bogoso,Bogoso Junction Market,13.82,GHS,WFP-GIEWS-Ghana
2024-07-08,pepper,Bogoso,Bogoso Junction Market,13.79,GHS,WFP-GIEWS-Ghana
2024-07-15,pepper,Bogoso,Bogoso Junction Market,13.93,GHS,WFP-GIEWS-Ghana
2024-07-22,pepper,Bogoso,Bogoso Junction Market,14.37,GHS,WFP-GIEWS-Ghana
2024-07-29,pepper,Bogoso,Bogoso Junction Market,14.84,GHS,WFP-GIEWS-Ghana
2024-08-05,pepper,Bogoso,Bogoso Junction Market,14.34,GHS,WFP-GIEWS-Ghana
2024-08-12,pepper,Bogoso,Bogoso Junction Market,14.46,GHS,WFP-GIEWS-Ghana
2024-08-19,pepper,Bogoso,Bogoso Junction Market,13.9,GHS,WFP-GIEWS-Ghana
2024-08-26,pepper,Bogoso,Bogoso Junction Market,13.62,GHS,WFP-GIEWS-Ghana
2024-09-02,pepper,Bogoso,Bogoso Junction Market,12.92,GHS,WFP-GIEWS-Ghana
2024-09-09,pepper,Bogoso,Bogoso Junction Market,12.68,GHS,WFP-GIEWS-Ghana
2024-09-16,pepper,Bogoso,Bogoso Junction Market,11.87,GHS,WFP-GIEWS-Ghana
2024-09-23,pepper,Bogoso,Bogoso Junction Market,12.43,GHS,WFP-GIEWS-Ghana
2024-09-30,pepper,Bogoso,Bogoso Junction Market,12.55,GHS,WFP-GIEWS-Ghana
2024-10-07,pepper,Bogoso,Bogoso Junction Market,10.55,GHS,WFP-GIEWS-Ghana
2024-10-14,pepper,Bogoso,Bogoso Junction Market,11.41,GHS,WFP-GIEWS-Ghana
2024-10-21,pepper,Bogoso,Bogoso Junction Market,10.98,GHS,WFP-GIEWS-Ghana
2024-10-28,pepper,Bogoso,Bogoso Junction Market,11.36,GHS,WFP-GIEWS-Ghana
2024-11-04,pepper,Bogoso,Bogoso Junction Market,10.96,GHS,WFP-GIEWS-Ghana
2024-11-11,pepper,Bogoso,Bogoso Junction Market,10.88,GHS,WFP-GIEWS-Ghana
2024-11-18,pepper,Bogoso,Bogoso Junction Market,10.43,GHS,WFP-GIEWS-Ghana
2024-11-25,pepper,Bogoso,Bogoso Junction Market,10.85,GHS,WFP-GIEWS-Ghana
2024-12-02,pepper,Bogoso,Bogoso Junction Market,10.92,GHS,WFP-GIEWS-Ghana
2024-12-09,pepper,Bogoso,Bogoso Junction Market,10.31,GHS,WFP-GIEWS-Ghana
2024-12-16,pepper,Bogoso,Bogoso Junction Market,10.68,GHS,WFP-GIEWS-Ghana
2024-12-23,pepper,Bogoso,Bogoso Junction Market,10.77,GHS,WFP-GIEWS-Ghana
2024-12-30,pepper,Bogoso,Bogoso Junction Market,11.09,GHS,WFP-GIEWS-Ghana
2018-01-01,pepper,Prestea,Prestea Main Market,7.59,GHS,WFP-GIEWS-Ghana
2018-01-08,pepper,Prestea,Prestea Main Market,7.91,GHS,WFP-GIEWS-Ghana
2018-01-15,pepper,Prestea,Prestea Main Market,7.71,GHS,WFP-GIEWS-Ghana
2018-01-22,pepper,Prestea,Prestea Main Market,6.88,GHS,WFP-GIEWS-Ghana
2018-01-29,pepper,Prestea,Prestea Main Market,7.62,GHS,WFP-GIEWS-Ghana
2018-02-05,pepper,Prestea,Prestea Main Market,8.16,GHS,WFP-GIEWS-Ghana
2018-02-12,pepper,Prestea,Prestea Main Market,7.29,GHS,WFP-GIEWS-Ghana
2018-02-19,pepper,Prestea,Prestea Main Market,7.85,GHS,WFP-GIEWS-Ghana
2018-02-26,pepper,Prestea,Prestea Main Market,8.32,GHS,WFP-GIEWS-Ghana
2018-03-05,pepper,Prestea,Prestea Main Market,6.5,GHS,WFP-GIEWS-Ghana
2018-03-12,pepper,Prestea,Prestea Main Market,6.7,GHS,WFP-GIEWS-Ghana
2018-03-19,pepper,Prestea,Prestea Main Market,6.35,GHS,WFP-GIEWS-Ghana
2018-03-26,pepper,Prestea,Prestea Main Market,7.14,GHS,WFP-GIEWS-Ghana
2018-04-02,pepper,Prestea,Prestea Main Market,6.72,GHS,WFP-GIEWS-Ghana
2018-04-09,pepper,Prestea,Prestea Main Market,6.76,GHS,WFP-GIEWS-Ghana
2018-04-16,pepper,Prestea,Prestea Main Market,7.11,GHS,WFP-GIEWS-Ghana
2018-04-23,pepper,Prestea,Prestea Main Market,6.93,GHS,WFP-GIEWS-Ghana
2018-04-30,pepper,Prestea,Prestea Main Market,6.51,GHS,WFP-GIEWS-Ghana
2018-05-07,pepper,Prestea,Prestea Main Market,6.61,GHS,WFP-GIEWS-Ghana
2018-05-14,pepper,Prestea,Prestea Main Market,6.92,GHS,WFP-GIEWS-Ghana
2018-05-21,pepper,Prestea,Prestea Main Market,6.62,GHS,WFP-GIEWS-Ghana
2018-05-28,pepper,Prestea,Prestea Main Market,6.22,GHS,WFP-GIEWS-Ghana
2018-06-04,pepper,Prestea,Prestea Main Market,7.41,GHS,WFP-GIEWS-Ghana
2018-06-11,pepper,Prestea,Prestea Main Market,6.99,GHS,WFP-GIEWS-Ghana
2018-06-18,pepper,Prestea,Prestea Main Market,7.91,GHS,WFP-GIEWS-Ghana
2018-06-25,pepper,Prestea,Prestea Main Market,7.48,GHS,WFP-GIEWS-Ghana
2018-07-02,pepper,Prestea,Prestea Main Market,8.07,GHS,WFP-GIEWS-Ghana
2018-07-09,pepper,Prestea,Prestea Main Market,8.14,GHS,WFP-GIEWS-Ghana
2018-07-16,pepper,Prestea,Prestea Main Market,7.74,GHS,WFP-GIEWS-Ghana
2018-07-23,pepper,Prestea,Prestea Main Market,8.0,GHS,WFP-GIEWS-Ghana
2018-07-30,pepper,Prestea,Prestea Main Market,8.71,GHS,WFP-GIEWS-Ghana
2018-08-06,pepper,Prestea,Prestea Main Market,9.18,GHS,WFP-GIEWS-Ghana
2018-08-13,pepper,Prestea,Prestea Main Market,8.67,GHS,WFP-GIEWS-Ghana
2018-08-20,pepper,Prestea,Prestea Main Market,8.4,GHS,WFP-GIEWS-Ghana
2018-08-27,pepper,Prestea,Prestea Main Market,8.28,GHS,WFP-GIEWS-Ghana
2018-09-03,pepper,Prestea,Prestea Main Market,7.28,GHS,WFP-GIEWS-Ghana
2018-09-10,pepper,Prestea,Prestea Main Market,8.2,GHS,WFP-GIEWS-Ghana
2018-09-17,pepper,Prestea,Prestea Main Market,7.52,GHS,WFP-GIEWS-Ghana
2018-09-24,pepper,Prestea,Prestea Main Market,8.21,GHS,WFP-GIEWS-Ghana
2018-10-01,pepper,Prestea,Prestea Main Market,6.84,GHS,WFP-GIEWS-Ghana
2018-10-08,pepper,Prestea,Prestea Main Market,6.03,GHS,WFP-GIEWS-Ghana
2018-10-15,pepper,Prestea,Prestea Main Market,6.31,GHS,WFP-GIEWS-Ghana
2018-10-22,pepper,Prestea,Prestea Main Market,6.3,GHS,WFP-GIEWS-Ghana
2018-10-29,pepper,Prestea,Prestea Main Market,6.46,GHS,WFP-GIEWS-Ghana
2018-11-05,pepper,Prestea,Prestea Main Market,6.5,GHS,WFP-GIEWS-Ghana
2018-11-12,pepper,Prestea,Prestea Main Market,7.3,GHS,WFP-GIEWS-Ghana
2018-11-19,pepper,Prestea,Prestea Main Market,6.24,GHS,WFP-GIEWS-Ghana
2018-11-26,pepper,Prestea,Prestea Main Market,6.58,GHS,WFP-GIEWS-Ghana
2018-12-03,pepper,Prestea,Prestea Main Market,6.72,GHS,WFP-GIEWS-Ghana
2018-12-10,pepper,Prestea,Prestea Main Market,6.56,GHS,WFP-GIEWS-Ghana
2018-12-17,pepper,Prestea,Prestea Main Market,6.59,GHS,WFP-GIEWS-Ghana
2018-12-24,pepper,Prestea,Prestea Main Market,6.29,GHS,WFP-GIEWS-Ghana
2018-12-31,pepper,Prestea,Prestea Main Market,6.59,GHS,WFP-GIEWS-Ghana
2019-01-07,pepper,Prestea,Prestea Main Market,8.56,GHS,WFP-GIEWS-Ghana
2019-01-14,pepper,Prestea,Prestea Main Market,8.5,GHS,WFP-GIEWS-Ghana
2019-01-21,pepper,Prestea,Prestea Main Market,8.58,GHS,WFP-GIEWS-Ghana
2019-01-28,pepper,Prestea,Prestea Main Market,8.86,GHS,WFP-GIEWS-Ghana
2019-02-04,pepper,Prestea,Prestea Main Market,8.76,GHS,WFP-GIEWS-Ghana
2019-02-11,pepper,Prestea,Prestea Main Market,8.47,GHS,WFP-GIEWS-Ghana
2019-02-18,pepper,Prestea,Prestea Main Market,8.05,GHS,WFP-GIEWS-Ghana
2019-02-25,pepper,Prestea,Prestea Main Market,8.24,GHS,WFP-GIEWS-Ghana
2019-03-04,pepper,Prestea,Prestea Main Market,7.18,GHS,WFP-GIEWS-Ghana
2019-03-11,pepper,Prestea,Prestea Main Market,7.31,GHS,WFP-GIEWS-Ghana
2019-03-18,pepper,Prestea,Prestea Main Market,7.1,GHS,WFP-GIEWS-Ghana
2019-03-25,pepper,Prestea,Prestea Main Market,6.97,GHS,WFP-GIEWS-Ghana
2019-04-01,pepper,Prestea,Prestea Main Market,6.94,GHS,WFP-GIEWS-Ghana
2019-04-08,pepper,Prestea,Prestea Main Market,6.81,GHS,WFP-GIEWS-Ghana
2019-04-15,pepper,Prestea,Prestea Main Market,7.22,GHS,WFP-GIEWS-Ghana
2019-04-22,pepper,Prestea,Prestea Main Market,6.86,GHS,WFP-GIEWS-Ghana
2019-04-29,pepper,Prestea,Prestea Main Market,6.99,GHS,WFP-GIEWS-Ghana
2019-05-06,pepper,Prestea,Prestea Main Market,7.22,GHS,WFP-GIEWS-Ghana
2019-05-13,pepper,Prestea,Prestea Main Market,6.94,GHS,WFP-GIEWS-Ghana
2019-05-20,pepper,Prestea,Prestea Main Market,7.44,GHS,WFP-GIEWS-Ghana
2019-05-27,pepper,Prestea,Prestea Main Market,7.55,GHS,WFP-GIEWS-Ghana
2019-06-03,pepper,Prestea,Prestea Main Market,7.85,GHS,WFP-GIEWS-Ghana
2019-06-10,pepper,Prestea,Prestea Main Market,7.88,GHS,WFP-GIEWS-Ghana
2019-06-17,pepper,Prestea,Prestea Main Market,8.19,GHS,WFP-GIEWS-Ghana
2019-06-24,pepper,Prestea,Prestea Main Market,7.79,GHS,WFP-GIEWS-Ghana
2019-07-01,pepper,Prestea,Prestea Main Market,8.76,GHS,WFP-GIEWS-Ghana
2019-07-08,pepper,Prestea,Prestea Main Market,9.48,GHS,WFP-GIEWS-Ghana
2019-07-15,pepper,Prestea,Prestea Main Market,9.36,GHS,WFP-GIEWS-Ghana
2019-07-22,pepper,Prestea,Prestea Main Market,9.26,GHS,WFP-GIEWS-Ghana
2019-07-29,pepper,Prestea,Prestea Main Market,9.38,GHS,WFP-GIEWS-Ghana
2019-08-05,pepper,Prestea,Prestea Main Market,8.38,GHS,WFP-GIEWS-Ghana
2019-08-12,pepper,Prestea,Prestea Main Market,9.59,GHS,WFP-GIEWS-Ghana
2019-08-19,pepper,Prestea,Prestea Main Market,9.24,GHS,WFP-GIEWS-Ghana
2019-08-26,pepper,Prestea,Prestea Main Market,9.47,GHS,WFP-GIEWS-Ghana
2019-09-02,pepper,Prestea,Prestea Main Market,8.3,GHS,WFP-GIEWS-Ghana
2019-09-09,pepper,Prestea,Prestea Main Market,8.19,GHS,WFP-GIEWS-Ghana
2019-09-16,pepper,Prestea,Prestea Main Market,8.09,GHS,WFP-GIEWS-Ghana
2019-09-23,pepper,Prestea,Prestea Main Market,8.3,GHS,WFP-GIEWS-Ghana
2019-09-30,pepper,Prestea,Prestea Main Market,8.08,GHS,WFP-GIEWS-Ghana
2019-10-07,pepper,Prestea,Prestea Main Market,7.24,GHS,WFP-GIEWS-Ghana
2019-10-14,pepper,Prestea,Prestea Main Market,6.55,GHS,WFP-GIEWS-Ghana
2019-10-21,pepper,Prestea,Prestea Main Market,6.84,GHS,WFP-GIEWS-Ghana
2019-10-28,pepper,Prestea,Prestea Main Market,7.57,GHS,WFP-GIEWS-Ghana
2019-11-04,pepper,Prestea,Prestea Main Market,6.86,GHS,WFP-GIEWS-Ghana
2019-11-11,pepper,Prestea,Prestea Main Market,6.97,GHS,WFP-GIEWS-Ghana
2019-11-18,pepper,Prestea,Prestea Main Market,6.79,GHS,WFP-GIEWS-Ghana
2019-11-25,pepper,Prestea,Prestea Main Market,7.14,GHS,WFP-GIEWS-Ghana
2019-12-02,pepper,Prestea,Prestea Main Market,6.88,GHS,WFP-GIEWS-Ghana
2019-12-09,pepper,Prestea,Prestea Main Market,7.03,GHS,WFP-GIEWS-Ghana
2019-12-16,pepper,Prestea,Prestea Main Market,7.33,GHS,WFP-GIEWS-Ghana
2019-12-23,pepper,Prestea,Prestea Main Market,6.89,GHS,WFP-GIEWS-Ghana
2019-12-30,pepper,Prestea,Prestea Main Market,7.31,GHS,WFP-GIEWS-Ghana
2020-01-06,pepper,Prestea,Prestea Main Market,9.36,GHS,WFP-GIEWS-Ghana
2020-01-13,pepper,Prestea,Prestea Main Market,9.44,GHS,WFP-GIEWS-Ghana
2020-01-20,pepper,Prestea,Prestea Main Market,9.11,GHS,WFP-GIEWS-Ghana
2020-01-27,pepper,Prestea,Prestea Main Market,10.24,GHS,WFP-GIEWS-Ghana
2020-02-03,pepper,Prestea,Prestea Main Market,9.51,GHS,WFP-GIEWS-Ghana
2020-02-10,pepper,Prestea,Prestea Main Market,9.24,GHS,WFP-GIEWS-Ghana
2020-02-17,pepper,Prestea,Prestea Main Market,8.8,GHS,WFP-GIEWS-Ghana
2020-02-24,pepper,Prestea,Prestea Main Market,9.08,GHS,WFP-GIEWS-Ghana
2020-03-02,pepper,Prestea,Prestea Main Market,8.27,GHS,WFP-GIEWS-Ghana
2020-03-09,pepper,Prestea,Prestea Main Market,8.35,GHS,WFP-GIEWS-Ghana
2020-03-16,pepper,Prestea,Prestea Main Market,8.28,GHS,WFP-GIEWS-Ghana
2020-03-23,pepper,Prestea,Prestea Main Market,8.06,GHS,WFP-GIEWS-Ghana
2020-03-30,pepper,Prestea,Prestea Main Market,7.43,GHS,WFP-GIEWS-Ghana
2020-04-06,pepper,Prestea,Prestea Main Market,8.02,GHS,WFP-GIEWS-Ghana
2020-04-13,pepper,Prestea,Prestea Main Market,7.48,GHS,WFP-GIEWS-Ghana
2020-04-20,pepper,Prestea,Prestea Main Market,7.4,GHS,WFP-GIEWS-Ghana
2020-04-27,pepper,Prestea,Prestea Main Market,7.94,GHS,WFP-GIEWS-Ghana
2020-05-04,pepper,Prestea,Prestea Main Market,8.09,GHS,WFP-GIEWS-Ghana
2020-05-11,pepper,Prestea,Prestea Main Market,8.21,GHS,WFP-GIEWS-Ghana
2020-05-18,pepper,Prestea,Prestea Main Market,8.08,GHS,WFP-GIEWS-Ghana
2020-05-25,pepper,Prestea,Prestea Main Market,8.09,GHS,WFP-GIEWS-Ghana
2020-06-01,pepper,Prestea,Prestea Main Market,8.32,GHS,WFP-GIEWS-Ghana
2020-06-08,pepper,Prestea,Prestea Main Market,8.63,GHS,WFP-GIEWS-Ghana
2020-06-15,pepper,Prestea,Prestea Main Market,8.14,GHS,WFP-GIEWS-Ghana
2020-06-22,pepper,Prestea,Prestea Main Market,7.97,GHS,WFP-GIEWS-Ghana
2020-06-29,pepper,Prestea,Prestea Main Market,8.92,GHS,WFP-GIEWS-Ghana
2020-07-06,pepper,Prestea,Prestea Main Market,9.47,GHS,WFP-GIEWS-Ghana
2020-07-13,pepper,Prestea,Prestea Main Market,10.11,GHS,WFP-GIEWS-Ghana
2020-07-20,pepper,Prestea,Prestea Main Market,10.2,GHS,WFP-GIEWS-Ghana
2020-07-27,pepper,Prestea,Prestea Main Market,9.52,GHS,WFP-GIEWS-Ghana
2020-08-03,pepper,Prestea,Prestea Main Market,10.06,GHS,WFP-GIEWS-Ghana
2020-08-10,pepper,Prestea,Prestea Main Market,9.57,GHS,WFP-GIEWS-Ghana
2020-08-17,pepper,Prestea,Prestea Main Market,9.1,GHS,WFP-GIEWS-Ghana
2020-08-24,pepper,Prestea,Prestea Main Market,9.88,GHS,WFP-GIEWS-Ghana
2020-08-31,pepper,Prestea,Prestea Main Market,9.64,GHS,WFP-GIEWS-Ghana
2020-09-07,pepper,Prestea,Prestea Main Market,8.68,GHS,WFP-GIEWS-Ghana
2020-09-14,pepper,Prestea,Prestea Main Market,9.53,GHS,WFP-GIEWS-Ghana
2020-09-21,pepper,Prestea,Prestea Main Market,8.29,GHS,WFP-GIEWS-Ghana
2020-09-28,pepper,Prestea,Prestea Main Market,8.97,GHS,WFP-GIEWS-Ghana
2020-10-05,pepper,Prestea,Prestea Main Market,7.26,GHS,WFP-GIEWS-Ghana
2020-10-12,pepper,Prestea,Prestea Main Market,7.83,GHS,WFP-GIEWS-Ghana
2020-10-19,pepper,Prestea,Prestea Main Market,7.65,GHS,WFP-GIEWS-Ghana
2020-10-26,pepper,Prestea,Prestea Main Market,7.67,GHS,WFP-GIEWS-Ghana
2020-11-02,pepper,Prestea,Prestea Main Market,7.32,GHS,WFP-GIEWS-Ghana
2020-11-09,pepper,Prestea,Prestea Main Market,7.37,GHS,WFP-GIEWS-Ghana
2020-11-16,pepper,Prestea,Prestea Main Market,7.89,GHS,WFP-GIEWS-Ghana
2020-11-23,pepper,Prestea,Prestea Main Market,8.14,GHS,WFP-GIEWS-Ghana
2020-11-30,pepper,Prestea,Prestea Main Market,7.75,GHS,WFP-GIEWS-Ghana
2020-12-07,pepper,Prestea,Prestea Main Market,7.38,GHS,WFP-GIEWS-Ghana
2020-12-14,pepper,Prestea,Prestea Main Market,7.76,GHS,WFP-GIEWS-Ghana
2020-12-21,pepper,Prestea,Prestea Main Market,8.4,GHS,WFP-GIEWS-Ghana
2020-12-28,pepper,Prestea,Prestea Main Market,7.68,GHS,WFP-GIEWS-Ghana
2021-01-04,pepper,Prestea,Prestea Main Market,10.36,GHS,WFP-GIEWS-Ghana
2021-01-11,pepper,Prestea,Prestea Main Market,9.5,GHS,WFP-GIEWS-Ghana
2021-01-18,pepper,Prestea,Prestea Main Market,9.77,GHS,WFP-GIEWS-Ghana
2021-01-25,pepper,Prestea,Prestea Main Market,10.03,GHS,WFP-GIEWS-Ghana
2021-02-01,pepper,Prestea,Prestea Main Market,10.01,GHS,WFP-GIEWS-Ghana
2021-02-08,pepper,Prestea,Prestea Main Market,9.55,GHS,WFP-GIEWS-Ghana
2021-02-15,pepper,Prestea,Prestea Main Market,9.53,GHS,WFP-GIEWS-Ghana
2021-02-22,pepper,Prestea,Prestea Main Market,10.24,GHS,WFP-GIEWS-Ghana
2021-03-01,pepper,Prestea,Prestea Main Market,8.85,GHS,WFP-GIEWS-Ghana
2021-03-08,pepper,Prestea,Prestea Main Market,8.96,GHS,WFP-GIEWS-Ghana
2021-03-15,pepper,Prestea,Prestea Main Market,9.05,GHS,WFP-GIEWS-Ghana
2021-03-22,pepper,Prestea,Prestea Main Market,8.49,GHS,WFP-GIEWS-Ghana
2021-03-29,pepper,Prestea,Prestea Main Market,8.34,GHS,WFP-GIEWS-Ghana
2021-04-05,pepper,Prestea,Prestea Main Market,8.96,GHS,WFP-GIEWS-Ghana
2021-04-12,pepper,Prestea,Prestea Main Market,8.74,GHS,WFP-GIEWS-Ghana
2021-04-19,pepper,Prestea,Prestea Main Market,8.17,GHS,WFP-GIEWS-Ghana
2021-04-26,pepper,Prestea,Prestea Main Market,8.15,GHS,WFP-GIEWS-Ghana
2021-05-03,pepper,Prestea,Prestea Main Market,8.72,GHS,WFP-GIEWS-Ghana
2021-05-10,pepper,Prestea,Prestea Main Market,8.49,GHS,WFP-GIEWS-Ghana
2021-05-17,pepper,Prestea,Prestea Main Market,8.54,GHS,WFP-GIEWS-Ghana
2021-05-24,pepper,Prestea,Prestea Main Market,8.92,GHS,WFP-GIEWS-Ghana
2021-05-31,pepper,Prestea,Prestea Main Market,8.81,GHS,WFP-GIEWS-Ghana
2021-06-07,pepper,Prestea,Prestea Main Market,9.86,GHS,WFP-GIEWS-Ghana
2021-06-14,pepper,Prestea,Prestea Main Market,8.63,GHS,WFP-GIEWS-Ghana
2021-06-21,pepper,Prestea,Prestea Main Market,9.45,GHS,WFP-GIEWS-Ghana
2021-06-28,pepper,Prestea,Prestea Main Market,9.62,GHS,WFP-GIEWS-Ghana
2021-07-05,pepper,Prestea,Prestea Main Market,9.9,GHS,WFP-GIEWS-Ghana
2021-07-12,pepper,Prestea,Prestea Main Market,10.27,GHS,WFP-GIEWS-Ghana
2021-07-19,pepper,Prestea,Prestea Main Market,10.19,GHS,WFP-GIEWS-Ghana
2021-07-26,pepper,Prestea,Prestea Main Market,10.56,GHS,WFP-GIEWS-Ghana
2021-08-02,pepper,Prestea,Prestea Main Market,11.31,GHS,WFP-GIEWS-Ghana
2021-08-09,pepper,Prestea,Prestea Main Market,11.47,GHS,WFP-GIEWS-Ghana
2021-08-16,pepper,Prestea,Prestea Main Market,10.27,GHS,WFP-GIEWS-Ghana
2021-08-23,pepper,Prestea,Prestea Main Market,10.84,GHS,WFP-GIEWS-Ghana
2021-08-30,pepper,Prestea,Prestea Main Market,10.85,GHS,WFP-GIEWS-Ghana
2021-09-06,pepper,Prestea,Prestea Main Market,9.69,GHS,WFP-GIEWS-Ghana
2021-09-13,pepper,Prestea,Prestea Main Market,9.69,GHS,WFP-GIEWS-Ghana
2021-09-20,pepper,Prestea,Prestea Main Market,9.66,GHS,WFP-GIEWS-Ghana
2021-09-27,pepper,Prestea,Prestea Main Market,10.18,GHS,WFP-GIEWS-Ghana
2021-10-04,pepper,Prestea,Prestea Main Market,8.52,GHS,WFP-GIEWS-Ghana
2021-10-11,pepper,Prestea,Prestea Main Market,7.81,GHS,WFP-GIEWS-Ghana
2021-10-18,pepper,Prestea,Prestea Main Market,8.42,GHS,WFP-GIEWS-Ghana
2021-10-25,pepper,Prestea,Prestea Main Market,8.45,GHS,WFP-GIEWS-Ghana
2021-11-01,pepper,Prestea,Prestea Main Market,8.32,GHS,WFP-GIEWS-Ghana
2021-11-08,pepper,Prestea,Prestea Main Market,8.58,GHS,WFP-GIEWS-Ghana
2021-11-15,pepper,Prestea,Prestea Main Market,8.27,GHS,WFP-GIEWS-Ghana
2021-11-22,pepper,Prestea,Prestea Main Market,8.28,GHS,WFP-GIEWS-Ghana
2021-11-29,pepper,Prestea,Prestea Main Market,8.25,GHS,WFP-GIEWS-Ghana
2021-12-06,pepper,Prestea,Prestea Main Market,7.6,GHS,WFP-GIEWS-Ghana
2021-12-13,pepper,Prestea,Prestea Main Market,8.24,GHS,WFP-GIEWS-Ghana
2021-12-20,pepper,Prestea,Prestea Main Market,8.04,GHS,WFP-GIEWS-Ghana
2021-12-27,pepper,Prestea,Prestea Main Market,7.87,GHS,WFP-GIEWS-Ghana
2022-01-03,pepper,Prestea,Prestea Main Market,11.18,GHS,WFP-GIEWS-Ghana
2022-01-10,pepper,Prestea,Prestea Main Market,10.78,GHS,WFP-GIEWS-Ghana
2022-01-17,pepper,Prestea,Prestea Main Market,10.56,GHS,WFP-GIEWS-Ghana
2022-01-24,pepper,Prestea,Prestea Main Market,10.33,GHS,WFP-GIEWS-Ghana
2022-01-31,pepper,Prestea,Prestea Main Market,10.7,GHS,WFP-GIEWS-Ghana
2022-02-07,pepper,Prestea,Prestea Main Market,11.06,GHS,WFP-GIEWS-Ghana
2022-02-14,pepper,Prestea,Prestea Main Market,10.29,GHS,WFP-GIEWS-Ghana
2022-02-21,pepper,Prestea,Prestea Main Market,10.64,GHS,WFP-GIEWS-Ghana
2022-02-28,pepper,Prestea,Prestea Main Market,11.01,GHS,WFP-GIEWS-Ghana
2022-03-07,pepper,Prestea,Prestea Main Market,8.41,GHS,WFP-GIEWS-Ghana
2022-03-14,pepper,Prestea,Prestea Main Market,9.1,GHS,WFP-GIEWS-Ghana
2022-03-21,pepper,Prestea,Prestea Main Market,8.96,GHS,WFP-GIEWS-Ghana
2022-03-28,pepper,Prestea,Prestea Main Market,9.07,GHS,WFP-GIEWS-Ghana
2022-04-04,pepper,Prestea,Prestea Main Market,8.99,GHS,WFP-GIEWS-Ghana
2022-04-11,pepper,Prestea,Prestea Main Market,9.23,GHS,WFP-GIEWS-Ghana
2022-04-18,pepper,Prestea,Prestea Main Market,9.89,GHS,WFP-GIEWS-Ghana
2022-04-25,pepper,Prestea,Prestea Main Market,9.06,GHS,WFP-GIEWS-Ghana
2022-05-02,pepper,Prestea,Prestea Main Market,9.35,GHS,WFP-GIEWS-Ghana
2022-05-09,pepper,Prestea,Prestea Main Market,9.98,GHS,WFP-GIEWS-Ghana
2022-05-16,pepper,Prestea,Prestea Main Market,9.03,GHS,WFP-GIEWS-Ghana
2022-05-23,pepper,Prestea,Prestea Main Market,9.91,GHS,WFP-GIEWS-Ghana
2022-05-30,pepper,Prestea,Prestea Main Market,9.24,GHS,WFP-GIEWS-Ghana
